UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,AvgTimePerSession,EngagementPerVideo
878,40,1,Pakistan,47364,False,True,Waiting staff,0,2,231,17,9269,ASMR,18,6596,8,12,27,83,Evening,3,7,Habit,Smartphone,iOS,2:00 PM,5,5,At home,Wi-Fi,13.588235294117647,244.2962962962963
879,31,1,Indonesia,44972,False,False,Labor/Worker,1,2,89,8,9293,Jokes/Memes,3,3330,8,3,42,38,Afternoon,9,1,Boredom,Smartphone,Android,5:00 PM,10,0,At home,Wi-Fi,11.125,79.28571428571429
880,41,1,Vietnam,46654,False,True,Waiting staff,1,2,16,10,503,Jokes/Memes,13,1740,2,13,1,32,Morning,8,2,Boredom,Smartphone,Android,8:00 AM,10,0,At home,Wi-Fi,1.6,1740.0
881,19,2,India,49320,False,False,Waiting staff,1,1,281,18,9532,Life Hacks,12,6055,3,15,6,10,Night,3,7,Entertainment,Smartphone,iOS,9:00 PM,5,5,At work,Wi-Fi,15.61111111111111,1009.1666666666666
882,62,1,Japan,40808,False,True,Engineer,0,2,236,19,3886,Pranks,15,6321,4,14,11,8,Evening,9,1,Procrastination,Smartphone,Windows,2:00 PM,10,0,Commuting,Mobile Data,12.421052631578947,574.6363636363636
883,43,1,India,72389,True,False,Engineer,0,1,25,8,8010,Trends,18,1954,1,24,34,90,Afternoon,8,2,Entertainment,Smartphone,Android,5:00 PM,10,0,At school,Mobile Data,3.125,57.470588235294116
884,31,0,United States,54773,True,True,Cashier,0,2,21,8,624,Gaming,5,279,4,9,39,94,Night,8,2,Boredom,Computer,Android,9:00 PM,10,0,Commuting,Wi-Fi,2.625,7.153846153846154
885,24,0,Japan,71168,True,False,Labor/Worker,1,4,250,3,1051,Trends,7,2391,5,13,20,75,Evening,6,4,Procrastination,Smartphone,Windows,2:00 PM,8,2,At school,Wi-Fi,83.33333333333333,119.55
886,20,2,United States,47747,False,True,Waiting staff,1,1,30,3,7386,Life Hacks,11,9232,3,23,21,20,Afternoon,3,7,Procrastination,Smartphone,Android,5:00 PM,5,5,At school,Mobile Data,10.0,439.6190476190476
887,64,0,Germany,96396,True,True,Waiting staff,0,3,187,12,6082,ASMR,26,6439,2,22,21,20,Morning,8,2,Boredom,Smartphone,Android,8:00 AM,10,0,At work,Mobile Data,15.583333333333334,306.6190476190476
888,40,2,India,77505,True,True,Teacher,1,1,237,17,5485,Jokes/Memes,27,961,6,4,18,9,Evening,6,4,Entertainment,Smartphone,Android,2:00 PM,8,2,At home,Mobile Data,13.941176470588236,53.388888888888886
889,63,0,Barzil,38135,False,True,Labor/Worker,0,1,282,4,3773,Trends,11,6827,8,21,21,72,Evening,3,7,Entertainment,Smartphone,Android,2:00 PM,5,5,At work,Mobile Data,70.5,325.0952380952381
890,60,2,Indonesia,67377,True,False,Artist,1,3,297,17,3917,Comedy,27,1217,7,8,19,15,Afternoon,6,4,Habit,Tablet,MacOS,5:00 PM,8,2,At work,Mobile Data,17.470588235294116,64.05263157894737
891,64,0,Mexico,43554,False,True,Waiting staff,1,1,143,14,4019,Jokes/Memes,15,8566,1,3,4,98,Afternoon,3,7,Boredom,Tablet,Android,5:00 PM,5,5,At home,Wi-Fi,10.214285714285714,2141.5
892,62,0,India,82491,True,False,Labor/Worker,1,4,292,19,1330,Pranks,10,6007,4,2,13,88,Night,3,7,Habit,Smartphone,Android,9:00 PM,5,5,At home,Mobile Data,15.368421052631579,462.0769230769231
893,35,0,United States,75621,True,True,Labor/Worker,1,2,162,9,4115,Life Hacks,15,4130,3,19,18,97,Evening,8,2,Entertainment,Tablet,iOS,2:00 PM,10,0,At work,Mobile Data,18.0,229.44444444444446
894,55,0,Pakistan,78283,True,False,Waiting staff,1,3,75,12,3368,Pranks,13,1392,6,28,29,63,Evening,8,2,Boredom,Tablet,iOS,2:00 PM,10,0,At home,Mobile Data,6.25,48.0
895,52,0,United States,36923,False,True,Cashier,1,2,146,5,8096,Pranks,14,2076,9,23,25,91,Night,6,4,Boredom,Smartphone,MacOS,9:00 PM,8,2,At work,Mobile Data,29.2,83.04
896,32,1,Philippines,67591,True,False,Waiting staff,1,4,101,11,5142,Life Hacks,17,8966,9,8,13,21,Afternoon,6,4,Boredom,Computer,iOS,5:00 PM,8,2,At home,Mobile Data,9.181818181818182,689.6923076923077
897,42,1,United States,82261,True,True,Manager,1,3,268,3,3952,Trends,13,4316,7,17,27,5,Afternoon,3,7,Habit,Smartphone,Android,5:00 PM,5,5,At school,Mobile Data,89.33333333333333,159.85185185185185
898,54,1,United States,74336,True,False,Students,1,2,112,15,5085,Life Hacks,10,6196,9,13,19,35,Night,8,2,Habit,Smartphone,Android,9:00 PM,10,0,At work,Wi-Fi,7.466666666666667,326.10526315789474
899,45,1,Pakistan,94083,True,True,Waiting staff,1,2,64,14,1574,Jokes/Memes,25,4589,8,7,49,85,Afternoon,8,2,Habit,Smartphone,Android,5:00 PM,10,0,At school,Mobile Data,4.571428571428571,93.65306122448979
900,27,1,Mexico,80948,True,False,Manager,1,4,266,11,2635,Gaming,1,8142,5,9,1,68,Evening,6,4,Habit,Smartphone,Android,2:00 PM,8,2,Commuting,Wi-Fi,24.181818181818183,8142.0
901,56,2,Indonesia,53002,True,True,Labor/Worker,1,2,110,8,2769,Comedy,1,6260,9,12,38,48,Evening,8,2,Boredom,Computer,Android,2:00 PM,10,0,At school,Mobile Data,13.75,164.73684210526315
902,34,1,India,93016,True,False,Manager,1,4,207,4,5303,Jokes/Memes,15,8471,7,29,19,80,Morning,8,2,Habit,Tablet,iOS,8:00 AM,7,3,Commuting,Mobile Data,51.75,445.8421052631579
903,56,2,Pakistan,46672,False,True,driver,1,1,235,12,6251,ASMR,16,7897,5,14,1,95,Morning,6,4,Habit,Smartphone,iOS,8:00 AM,8,2,At home,Wi-Fi,19.583333333333332,7897.0
904,39,1,United States,24213,False,False,Cashier,1,4,246,8,1212,Jokes/Memes,12,4841,8,14,40,90,Evening,6,4,Entertainment,Smartphone,iOS,2:00 PM,8,2,At home,Mobile Data,30.75,121.025
905,43,1,Indonesia,30293,False,True,Students,1,1,35,6,8968,Life Hacks,26,7161,7,15,17,62,Afternoon,6,4,Entertainment,Computer,Android,5:00 PM,8,2,At school,Mobile Data,5.833333333333333,421.2352941176471
906,61,0,United States,75860,True,False,Students,1,3,130,15,5956,Gaming,24,9666,9,3,21,35,Morning,3,7,Habit,Smartphone,Windows,8:00 AM,5,5,At home,Mobile Data,8.666666666666666,460.2857142857143
907,42,0,Indonesia,82507,True,True,Engineer,1,2,191,12,1161,Trends,6,1059,1,15,22,70,Night,3,7,Habit,Smartphone,iOS,9:00 PM,5,5,At school,Mobile Data,15.916666666666666,48.13636363636363
908,34,0,Mexico,77134,True,True,Engineer,1,4,208,16,5978,ASMR,6,1922,9,19,15,97,Afternoon,8,2,Habit,Smartphone,Android,5:00 PM,10,0,At home,Wi-Fi,13.0,128.13333333333333
909,30,0,Barzil,22100,False,True,Labor/Worker,1,4,264,16,7042,Vlogs,12,6101,7,24,39,21,Morning,3,7,Habit,Tablet,Android,8:00 AM,5,5,At school,Mobile Data,16.5,156.43589743589743
910,37,2,United States,81997,True,True,Artist,0,2,131,4,2384,Jokes/Memes,25,4592,1,20,48,80,Afternoon,8,2,Entertainment,Smartphone,Windows,5:00 PM,10,0,At home,Mobile Data,32.75,95.66666666666667
911,42,0,Pakistan,48172,False,False,Waiting staff,1,2,40,11,5877,Life Hacks,15,6349,1,14,39,39,Evening,9,1,Boredom,Tablet,Android,2:00 PM,10,0,At home,Mobile Data,3.6363636363636362,162.7948717948718
912,21,2,Indonesia,40132,False,True,Artist,1,3,294,13,3541,Jokes/Memes,4,2473,5,8,32,34,Night,8,2,Habit,Smartphone,Android,9:00 PM,10,0,At work,Mobile Data,22.615384615384617,77.28125
913,27,1,United States,38199,False,False,Students,0,3,115,9,4636,Life Hacks,24,8108,8,5,49,15,Night,6,4,Entertainment,Smartphone,Android,9:00 PM,8,2,At school,Wi-Fi,12.777777777777779,165.46938775510205
914,20,1,Vietnam,56609,True,True,Waiting staff,1,4,233,4,1096,Vlogs,4,8096,9,19,4,6,Evening,6,4,Entertainment,Computer,iOS,2:00 PM,8,2,At home,Mobile Data,58.25,2024.0
915,58,0,Japan,62965,True,False,Manager,1,3,282,12,5902,Life Hacks,2,6748,6,4,44,66,Morning,8,2,Boredom,Smartphone,iOS,8:00 AM,10,0,At school,Mobile Data,23.5,153.36363636363637
916,62,0,Philippines,28016,False,True,Labor/Worker,1,1,241,9,8216,Trends,27,4549,8,14,45,88,Evening,8,2,Entertainment,Computer,iOS,2:00 PM,10,0,At home,Wi-Fi,26.77777777777778,101.08888888888889
917,35,2,United States,59779,True,False,Waiting staff,0,3,265,13,1080,Vlogs,24,594,6,16,32,56,Night,8,2,Habit,Smartphone,Android,9:00 PM,10,0,At school,Mobile Data,20.384615384615383,18.5625
918,64,0,India,51881,True,True,Waiting staff,0,3,33,16,8371,Trends,12,5452,6,20,4,49,Evening,8,2,Entertainment,Smartphone,Windows,2:00 PM,10,0,Commuting,Mobile Data,2.0625,1363.0
919,53,2,Barzil,44472,False,False,Students,1,4,118,6,2848,Entertainment,7,506,4,24,1,92,Evening,3,7,Boredom,Tablet,Android,2:00 PM,5,5,At work,Mobile Data,19.666666666666668,506.0
920,64,0,Barzil,71813,True,True,Labor/Worker,1,1,200,10,1961,Life Hacks,20,4889,5,6,33,1,Evening,8,2,Habit,Tablet,Windows,2:00 PM,10,0,At school,Wi-Fi,20.0,148.15151515151516
921,39,1,United States,56021,True,False,Labor/Worker,0,3,34,13,1474,Life Hacks,9,7637,2,23,7,65,Night,6,4,Habit,Smartphone,Android,10:15 PM,8,2,At home,Wi-Fi,2.6153846153846154,1091.0
922,51,1,Philippines,74131,True,True,Waiting staff,1,1,196,7,4889,Pranks,9,8212,3,25,9,28,Afternoon,9,1,Boredom,Tablet,iOS,5:45 PM,10,0,At home,Mobile Data,28.0,912.4444444444445
923,64,0,India,44087,False,False,Students,1,1,297,19,4980,Jokes/Memes,8,1399,3,6,1,20,Evening,9,1,Entertainment,Smartphone,MacOS,4:25 PM,10,0,At home,Wi-Fi,15.631578947368421,1399.0
924,25,0,Mexico,32828,False,True,Waiting staff,1,1,125,19,1213,Jokes/Memes,14,3201,5,3,16,48,Evening,9,1,Habit,Computer,Windows,4:25 PM,10,0,At home,Mobile Data,6.578947368421052,200.0625
925,57,2,United States,81610,True,False,driver,1,2,46,17,5698,Pranks,1,7854,5,15,18,72,Night,8,2,Entertainment,Smartphone,Android,10:15 PM,10,0,At home,Mobile Data,2.7058823529411766,436.3333333333333
926,61,1,Pakistan,21401,False,True,Artist,1,2,291,13,9002,Entertainment,23,6763,6,29,47,65,Evening,8,2,Habit,Smartphone,Android,4:25 PM,10,0,At work,Wi-Fi,22.384615384615383,143.89361702127658
927,36,0,Barzil,35193,False,False,Labor/Worker,1,2,146,13,420,Jokes/Memes,21,7962,5,3,6,90,Afternoon,8,2,Entertainment,Computer,Android,5:45 PM,10,0,At home,Wi-Fi,11.23076923076923,1327.0
928,59,2,United States,64864,True,True,Waiting staff,1,2,236,2,3660,Trends,23,5190,6,11,2,51,Evening,6,4,Procrastination,Computer,iOS,4:25 PM,8,2,At home,Mobile Data,118.0,2595.0
929,58,0,United States,40307,False,True,Teacher,1,4,191,10,5284,Life Hacks,12,5681,8,3,9,43,Evening,8,2,Entertainment,Smartphone,iOS,4:25 PM,10,0,At school,Mobile Data,19.1,631.2222222222222
930,54,0,Mexico,39611,False,True,Waiting staff,1,3,95,13,9471,Life Hacks,25,3678,2,28,4,49,Night,8,2,Entertainment,Smartphone,iOS,10:15 PM,10,0,At work,Wi-Fi,7.3076923076923075,919.5
931,23,1,Mexico,63791,True,True,driver,1,2,62,9,9633,Jokes/Memes,2,336,4,10,45,25,Evening,8,2,Procrastination,Tablet,Android,4:25 PM,10,0,Commuting,Wi-Fi,6.888888888888889,7.466666666666667
932,43,1,India,31950,False,False,Waiting staff,1,4,244,1,1341,Gaming,13,1667,6,18,23,74,Afternoon,3,7,Habit,Smartphone,iOS,5:45 PM,5,5,At work,Wi-Fi,244.0,72.47826086956522
933,51,1,India,96240,True,True,Labor/Worker,1,3,276,14,5138,Jokes/Memes,27,909,5,1,43,76,Afternoon,9,1,Habit,Tablet,Android,5:45 PM,10,0,At work,Mobile Data,19.714285714285715,21.13953488372093
934,62,1,India,97403,True,False,Students,1,2,296,16,5190,Jokes/Memes,4,8467,1,16,45,41,Evening,8,2,Habit,Smartphone,Android,4:25 PM,10,0,At home,Wi-Fi,18.5,188.15555555555557
935,23,0,Vietnam,22745,False,True,Students,1,3,109,15,1362,Life Hacks,20,9083,9,16,43,71,Afternoon,8,2,Habit,Smartphone,Android,5:45 PM,10,0,At school,Wi-Fi,7.266666666666667,211.2325581395349
936,54,1,Vietnam,75243,True,False,Labor/Worker,0,2,96,1,592,Jokes/Memes,18,8204,3,27,8,64,Night,9,1,Boredom,Tablet,Android,10:15 PM,10,0,At school,Mobile Data,96.0,1025.5
937,50,2,India,23866,False,True,Labor/Worker,1,4,24,17,527,Pranks,19,5122,2,10,39,61,Evening,8,2,Procrastination,Smartphone,MacOS,4:25 PM,10,0,At work,Mobile Data,1.411764705882353,131.33333333333334
938,39,0,India,52245,True,False,Students,0,1,110,13,7856,Gaming,16,8153,9,1,25,12,Evening,3,7,Boredom,Smartphone,Android,4:25 PM,5,5,Commuting,Mobile Data,8.461538461538462,326.12
939,38,1,India,64724,True,True,driver,0,1,174,15,1293,Jokes/Memes,27,973,7,4,16,81,Afternoon,3,7,Habit,Computer,Android,5:45 PM,5,5,At home,Mobile Data,11.6,60.8125
940,23,1,Indonesia,91354,True,False,Students,1,3,38,16,1655,Jokes/Memes,14,4270,5,3,35,69,Afternoon,8,2,Procrastination,Tablet,MacOS,5:45 PM,10,0,At school,Wi-Fi,2.375,122.0
941,23,1,Mexico,71374,True,True,Labor/Worker,1,4,123,16,188,Trends,29,1408,6,5,17,14,Afternoon,3,7,Habit,Smartphone,iOS,5:45 PM,5,5,At home,Wi-Fi,7.6875,82.82352941176471
942,21,1,Philippines,50116,True,False,Labor/Worker,1,1,116,2,2759,Pranks,8,2288,4,12,18,34,Afternoon,8,2,Boredom,Tablet,Windows,5:45 PM,10,0,At work,Mobile Data,58.0,127.11111111111111
943,47,0,Vietnam,40447,False,True,Waiting staff,1,2,139,17,8721,Vlogs,12,8738,1,25,27,48,Evening,3,7,Habit,Smartphone,Android,4:25 PM,5,5,At school,Mobile Data,8.176470588235293,323.6296296296296
944,28,0,Pakistan,50431,True,False,Labor/Worker,1,1,93,11,8626,ASMR,9,1218,4,12,15,61,Night,8,2,Entertainment,Smartphone,Windows,10:15 PM,10,0,At school,Mobile Data,8.454545454545455,81.2
945,47,2,Indonesia,37908,False,True,Labor/Worker,1,3,280,8,6432,ASMR,6,1420,9,13,17,81,Evening,8,2,Habit,Smartphone,Windows,4:25 PM,10,0,At home,Mobile Data,35.0,83.52941176470588
946,48,0,United States,49336,False,False,Manager,1,3,253,3,6038,ASMR,26,9646,1,24,43,35,Afternoon,6,4,Habit,Tablet,Android,5:45 PM,8,2,Commuting,Mobile Data,84.33333333333333,224.32558139534885
947,41,1,United States,60992,True,True,Cashier,0,4,223,12,9997,ASMR,18,3377,3,12,5,65,Night,8,2,Boredom,Smartphone,MacOS,10:15 PM,10,0,At work,Mobile Data,18.583333333333332,675.4
948,26,2,India,75350,True,False,Labor/Worker,1,3,175,16,8495,Life Hacks,2,7501,5,25,16,59,Afternoon,8,2,Boredom,Smartphone,Android,5:45 PM,10,0,At home,Mobile Data,10.9375,468.8125
949,20,1,Philippines,89561,True,True,Manager,1,1,288,14,4183,Gaming,23,4098,7,16,15,36,Evening,8,2,Boredom,Smartphone,Android,4:25 PM,10,0,At school,Mobile Data,20.571428571428573,273.2
950,48,1,United States,71955,True,True,Cashier,1,1,68,16,6974,Life Hacks,8,2738,9,13,42,79,Evening,3,7,Entertainment,Smartphone,iOS,4:25 PM,5,5,At home,Wi-Fi,4.25,65.19047619047619
951,57,1,Barzil,81240,True,True,Artist,1,1,99,17,438,Pranks,24,7619,6,5,46,19,Night,8,2,Boredom,Tablet,MacOS,10:15 PM,10,0,At work,Mobile Data,5.823529411764706,165.6304347826087
952,54,1,India,40093,False,True,driver,1,1,203,11,833,Pranks,14,1842,3,24,34,42,Night,9,1,Habit,Smartphone,iOS,10:15 PM,10,0,At home,Wi-Fi,18.454545454545453,54.1764705882353
953,53,0,Barzil,26155,False,False,driver,0,4,132,17,8989,Trends,6,8938,7,4,48,69,Evening,3,7,Boredom,Tablet,Windows,4:25 PM,5,5,At school,Mobile Data,7.764705882352941,186.20833333333334
954,41,0,India,66607,True,True,driver,1,2,145,19,8752,Comedy,10,2816,4,21,19,19,Night,3,7,Boredom,Smartphone,iOS,10:15 PM,5,5,At work,Mobile Data,7.631578947368421,148.21052631578948
955,48,1,India,53487,True,False,Teacher,1,2,148,1,8954,Entertainment,8,9063,3,15,8,39,Evening,3,7,Habit,Smartphone,iOS,4:25 PM,5,5,At work,Wi-Fi,148.0,1132.875
956,23,1,United States,75668,True,True,Cashier,1,4,238,12,5795,Vlogs,17,494,7,12,47,69,Evening,8,2,Entertainment,Smartphone,Android,4:25 PM,10,0,At home,Mobile Data,19.833333333333332,10.51063829787234
957,19,1,India,40963,False,False,Cashier,1,3,283,15,3575,Pranks,25,6560,7,19,10,52,Evening,6,4,Entertainment,Computer,Android,4:25 PM,8,2,Commuting,Mobile Data,18.866666666666667,656.0
958,37,1,Germany,70124,True,True,Artist,0,2,59,18,3786,Jokes/Memes,29,5510,4,21,5,12,Afternoon,8,2,Habit,Smartphone,iOS,5:45 PM,10,0,At school,Mobile Data,3.2777777777777777,1102.0
959,45,2,Vietnam,72870,True,False,Labor/Worker,1,3,127,14,5221,Vlogs,12,3444,7,28,48,83,Morning,8,2,Boredom,Smartphone,Android,9:55 AM,10,0,At school,Mobile Data,9.071428571428571,71.75
960,28,1,Germany,76547,True,True,driver,0,2,211,1,7751,Life Hacks,17,9267,2,19,26,47,Evening,8,2,Habit,Smartphone,Android,4:25 PM,10,0,At school,Wi-Fi,211.0,356.4230769230769
961,21,0,Germany,84110,True,False,Manager,1,3,200,13,6819,Life Hacks,13,7543,1,21,22,76,Afternoon,3,7,Boredom,Tablet,Windows,5:45 PM,5,5,At home,Mobile Data,15.384615384615385,342.8636363636364
962,32,1,Japan,73554,True,True,Students,1,4,190,15,685,Pranks,19,7562,2,11,44,36,Afternoon,3,7,Procrastination,Tablet,Android,5:45 PM,5,5,At work,Mobile Data,12.666666666666666,171.86363636363637
963,23,2,Vietnam,40936,False,False,Students,0,1,87,7,4234,Trends,12,3994,4,21,23,63,Afternoon,8,2,Habit,Tablet,Android,5:45 PM,10,0,At school,Wi-Fi,12.428571428571429,173.65217391304347
964,47,1,Indonesia,24426,False,True,Waiting staff,1,3,84,15,578,Gaming,16,7253,8,6,13,76,Evening,3,7,Boredom,Computer,iOS,4:25 PM,5,5,At home,Mobile Data,5.6,557.9230769230769
965,55,0,Philippines,47606,False,False,Students,1,1,290,10,8008,Entertainment,25,45,3,9,9,82,Afternoon,3,7,Boredom,Smartphone,iOS,5:45 PM,5,5,At home,Mobile Data,29.0,5.0
966,19,1,India,67832,True,True,Students,1,3,30,14,228,Gaming,27,2057,6,1,49,51,Night,3,7,Entertainment,Smartphone,iOS,10:15 PM,5,5,Commuting,Mobile Data,2.142857142857143,41.97959183673469
967,32,0,India,48151,False,False,driver,1,3,180,6,2329,ASMR,5,663,6,12,20,43,Night,3,7,Habit,Tablet,Android,10:15 PM,5,5,Commuting,Mobile Data,30.0,33.15
968,28,1,Indonesia,99303,True,True,Students,1,3,24,14,2732,Life Hacks,25,4668,9,26,28,34,Evening,6,4,Habit,Smartphone,Android,4:25 PM,8,2,At school,Mobile Data,1.7142857142857142,166.71428571428572
969,25,0,United States,31308,False,False,Waiting staff,1,3,220,12,9020,Gaming,16,2029,9,14,44,97,Morning,8,2,Boredom,Smartphone,MacOS,9:55 AM,8,2,At school,Mobile Data,18.333333333333332,46.11363636363637
970,43,0,United States,82522,True,True,Students,0,3,57,11,431,Entertainment,25,5717,4,6,37,49,Night,8,2,Habit,Computer,Android,10:15 PM,10,0,At home,Mobile Data,5.181818181818182,154.51351351351352
971,62,0,Germany,65671,True,True,Students,1,1,95,19,9256,Gaming,6,2696,9,1,24,18,Night,9,1,Entertainment,Smartphone,MacOS,10:15 PM,10,0,At home,Wi-Fi,5.0,112.33333333333333
972,61,2,Indonesia,22204,False,True,Artist,1,3,158,2,1710,Entertainment,11,8831,6,22,44,61,Evening,3,7,Boredom,Computer,MacOS,4:25 PM,5,5,At work,Mobile Data,79.0,200.70454545454547
973,22,0,Vietnam,51131,True,True,driver,1,1,197,1,5783,Jokes/Memes,17,2663,2,2,33,57,Night,8,2,Entertainment,Smartphone,iOS,10:15 PM,10,0,At home,Mobile Data,197.0,80.6969696969697
974,23,0,Germany,72428,True,False,Teacher,0,4,160,8,1235,Jokes/Memes,26,2745,6,24,20,93,Night,6,4,Habit,Smartphone,Android,10:15 PM,8,2,At school,Mobile Data,20.0,137.25
975,43,0,Barzil,53870,True,True,Students,1,2,150,14,8494,Vlogs,23,5004,2,11,48,5,Night,6,4,Boredom,Smartphone,iOS,10:15 PM,8,2,At school,Wi-Fi,10.714285714285714,104.25
976,21,1,Japan,69067,True,False,Engineer,1,3,78,9,5206,ASMR,14,6321,8,3,30,89,Evening,8,2,Boredom,Smartphone,iOS,4:25 PM,10,0,At school,Mobile Data,8.666666666666666,210.7
977,36,1,Pakistan,78585,True,True,Students,1,2,269,2,1421,Entertainment,6,5125,4,10,44,24,Evening,3,7,Habit,Smartphone,iOS,4:25 PM,5,5,At home,Mobile Data,134.5,116.47727272727273
978,37,1,United States,41607,False,False,driver,1,1,18,5,769,Pranks,25,4948,5,6,9,93,Evening,3,7,Procrastination,Smartphone,Windows,4:25 PM,5,5,At home,Mobile Data,3.6,549.7777777777778
979,50,0,Japan,44968,False,True,Waiting staff,1,4,130,8,6035,Jokes/Memes,23,4402,8,6,45,64,Morning,8,2,Habit,Tablet,Windows,9:55 AM,10,0,Commuting,Wi-Fi,16.25,97.82222222222222
980,37,0,United States,31908,False,False,Labor/Worker,1,4,110,16,9597,Gaming,28,3427,8,20,49,59,Evening,3,7,Habit,Smartphone,Android,4:25 PM,5,5,At home,Mobile Data,6.875,69.93877551020408
981,29,1,Philippines,46423,False,True,driver,1,4,158,16,8636,Gaming,11,5912,6,21,17,38,Evening,9,1,Boredom,Tablet,Android,4:25 PM,10,0,At school,Mobile Data,9.875,347.7647058823529
982,64,0,Pakistan,94707,True,False,Labor/Worker,1,2,155,13,3105,Life Hacks,12,394,4,2,36,33,Evening,8,2,Boredom,Smartphone,MacOS,4:25 PM,10,0,At work,Mobile Data,11.923076923076923,10.944444444444445
983,18,0,India,98257,True,True,Students,0,1,252,15,4356,Life Hacks,13,3597,1,26,14,10,Afternoon,6,4,Boredom,Smartphone,Android,5:45 PM,8,2,At home,Mobile Data,16.8,256.92857142857144
984,43,0,India,81215,True,False,Labor/Worker,1,3,250,1,3306,ASMR,4,329,7,26,19,37,Evening,6,4,Procrastination,Tablet,iOS,4:25 PM,8,2,At school,Wi-Fi,250.0,17.31578947368421
985,31,0,Philippines,75835,True,True,Students,1,3,52,3,1539,Gaming,7,772,8,24,7,97,Night,6,4,Habit,Tablet,iOS,10:15 PM,8,2,At home,Wi-Fi,17.333333333333332,110.28571428571429
986,55,0,Germany,69429,True,False,Students,1,1,104,6,1332,Trends,2,8135,9,10,3,87,Night,3,7,Boredom,Tablet,Android,10:15 PM,5,5,Commuting,Mobile Data,17.333333333333332,2711.6666666666665
987,54,2,India,58458,True,True,driver,1,2,235,14,8169,Jokes/Memes,6,1645,2,23,33,11,Night,8,2,Boredom,Smartphone,iOS,10:15 PM,10,0,At work,Wi-Fi,16.785714285714285,49.84848484848485
988,28,0,Indonesia,66169,True,False,Artist,0,3,15,4,6940,Life Hacks,6,9924,1,26,44,24,Evening,6,4,Entertainment,Tablet,Windows,4:25 PM,8,2,Commuting,Mobile Data,3.75,225.54545454545453
989,53,1,Philippines,27659,False,True,Labor/Worker,0,1,223,18,8262,Vlogs,18,1787,4,6,32,88,Morning,6,4,Habit,Smartphone,Android,9:55 AM,8,2,At school,Mobile Data,12.38888888888889,55.84375
990,30,1,Indonesia,80614,True,False,Labor/Worker,1,3,215,15,5559,Trends,20,9815,5,23,47,71,Evening,6,4,Boredom,Tablet,Android,4:25 PM,8,2,At work,Wi-Fi,14.333333333333334,208.82978723404256
991,60,0,India,97240,True,True,Labor/Worker,0,4,76,9,5945,Jokes/Memes,8,999,1,28,11,21,Afternoon,3,7,Habit,Smartphone,MacOS,5:45 PM,5,5,At home,Wi-Fi,8.444444444444445,90.81818181818181
992,20,2,Germany,52793,True,True,Artist,0,3,109,18,7127,Vlogs,8,1848,5,17,42,20,Afternoon,8,2,Boredom,Smartphone,MacOS,5:45 PM,10,0,Commuting,Mobile Data,6.055555555555555,44.0
993,50,1,Philippines,66473,True,True,Teacher,1,2,21,3,481,Life Hacks,29,1561,6,14,2,10,Night,8,2,Procrastination,Tablet,Windows,10:15 PM,10,0,Commuting,Mobile Data,7.0,780.5
994,23,0,India,75751,True,True,Students,0,1,246,10,5264,ASMR,8,773,3,5,26,89,Night,8,2,Habit,Computer,Android,10:15 PM,10,0,Commuting,Mobile Data,24.6,29.73076923076923
995,27,1,United States,98915,True,False,Waiting staff,0,2,267,17,4095,Jokes/Memes,8,7311,7,23,4,47,Night,8,2,Procrastination,Computer,iOS,10:15 PM,10,0,Commuting,Mobile Data,15.705882352941176,1827.75
996,22,1,India,74254,True,True,Students,1,1,144,7,6168,Gaming,1,5179,6,17,17,47,Afternoon,9,1,Procrastination,Smartphone,iOS,5:45 PM,10,0,At work,Mobile Data,20.571428571428573,304.6470588235294
